"shop,""aisle"",""reference_id"",""reference_name"",""last_control"""
"Magasin Exercice,""bio expérience"",""3576566901107"",""TOFU EXTRA NATURE 2X100G"",""2020-07-24 10:22:04.045+00"""
"Magasin Exercice,""bio expérience"",""3560071242961"",""150G LARDONS ALLUM FUM CR"",""2020-07-24 12:40:10.363+00"""
"Magasin Exercice,""bio expérience"",""3292070009985"",""NOS TOMATES BIO 100G X6AB"",""2020-07-24 12:47:54.352+00"""
"Magasin Exercice,""bio expérience"",""3560071242886"",""150G LARDONS NAT MDD BIO"",""2020-07-24 12:41:21.919+00"""
"Magasin Exercice,""bio expérience"",""3292070010004"",""NOS ARTICHAUTS BIO 100G X"",""2020-07-24 12:48:33.046+00"""
"Magasin Exercice,""bio expérience"",""3560071242787"",""2X75G LARDON FUME MDD BIO"",""2020-07-24 12:41:50.92+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613035286733"",""HARTA KNACKI PLT X4 140G"",""2020-07-24 15:43:49.61+00"""
"Magasin Exercice,""bio expérience"",""3483190002127"",""B.CAMP VIANDE BOEUF SECHE"",""2020-07-25 03:39:14.338+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613034684844"",""HERTA CERVELAS PP 400G"",""2020-07-24 15:39:10.685+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230039680"",""YRT CHEVRE NAT.SOI 8X125G"",""2020-07-24 16:19:37.73+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560071097929"",""4 MAXI PAINBURG.BRIO 300G"",""2020-07-24 17:00:51.955+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3556071234563"",""PAIN LAVASH 320G"",""2020-07-24 17:02:04.457+00"""
"Magasin Exercice,""bio expérience"",""8001665709484"",""250G RAVIOLI BIO BOEUF LE"",""2020-07-25 03:43:43.588+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3245390032263"",""RDF DIOTS NATURE X4 360G"",""2020-07-25 03:27:44.273+00"""
"Magasin Exercice,""bio expérience"",""3292070008735"",""OLIVES BIO BASILIC 150G"",""2020-07-25 03:46:14.206+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3560070506101"",""ANDOUILLETTE SUP. MDD"",""2020-07-25 03:28:05.974+00"""
"Magasin Exercice,""bio expérience"",""3560071243173"",""200G SAUCISSON SEC BIO"",""2020-07-25 03:47:05.115+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3245390038616"",""SAUCISSE MORTEAU R.FRANCE"",""2020-07-25 03:27:33.381+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3560071003296"",""PPB SCISSON AIL NAT.400G"",""2020-07-25 03:28:17.09+00"""
"Magasin Exercice,""bio expérience"",""3560071243210"",""200G SAUCISSE SECHE BIO"",""2020-07-25 03:47:35.786+00"""
"Magasin Exercice,""bio expérience"",""3560071238452"",""350G PUREE CAROTTE MDD BI"",""2020-07-25 03:51:17.32+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3560070543632"",""MDD SAUCISSE VOLAILLE X10"",""2020-07-25 03:28:37.187+00"""
"Magasin Exercice,""bio expérience"",""3175681108974"",""GAL.ORGE CHEVRE MIEL BIO"",""2020-07-25 03:52:12.356+00"""
"Magasin Exercice,""bio expérience"",""3175681223301"",""CARRES DE BLE MTGNARD BIO"",""2020-07-25 03:58:14.965+00"""
"Magasin Exercice,""bio expérience"",""3175681249523"",""180G MINI PALET CHEVRE BI"",""2020-07-25 03:52:35.561+00"""
"Magasin Exercice,""bio expérience"",""3175681249530"",""180G MINI PALETS CITRON B"",""2020-07-25 03:52:45.659+00"""
"Magasin Exercice,""bio expérience"",""3281780887907"",""SALADE DE QUINOA BIO 200G"",""2020-07-25 03:54:52.038+00"""
"Magasin Exercice,""bio expérience"",""3175681249547"",""175G FALAFEL POIS CHICHE"",""2020-07-25 03:58:40.768+00"""
"Magasin Exercice,""bio expérience"",""3483190001229"",""JB BLC SUP DD BIO X2 90G"",""2020-07-25 04:01:57.037+00"""
"Magasin Exercice,""bio expérience"",""3281780888898"",""TABOULE ORIENTAL BIO 200G"",""2020-07-25 03:55:07.794+00"""
"Magasin Exercice,""bio expérience"",""3560071248642"",""80G BACON TRANCHES BIO"",""2020-07-25 04:02:47.811+00"""
"Magasin Exercice,""bio expérience"",""0000080529200"",""BRESAOLA PGI BIO 80G"",""2020-07-25 04:03:46.891+00"""
"Magasin Exercice,""bio expérience"",""0000080455233"",""SPECK BIO 80GR"",""2020-07-25 04:04:51.609+00"""
"Magasin Exercice,""bio expérience"",""3700477661441"",""TOFU CAROTT & QUINOA 235G"",""2020-07-25 03:56:28.317+00"""
"Magasin Exercice,""bio expérience"",""3560071232290"",""400G GNOCCHI COURGE MDD B"",""2020-07-25 04:06:21.64+00"""
"Magasin Exercice,""bio expérience"",""3281780887891"",""SALADE LENTILLES BIO 200G"",""2020-07-25 03:56:48.667+00"""
"Magasin Exercice,""bio expérience"",""3281780893021"",""400G TAB ORIENT BIO MARTI"",""2020-07-25 03:57:05.48+00"""
"Magasin Exercice,""bio expérience"",""3576569100194"",""25GX6 FROMJAMES A DORER"",""2020-07-25 04:10:16.405+00"""
"Magasin Exercice,""bio"",""3760266120054"",""2X90G SPE LAIT COCO/CACAO"",""2020-07-25 04:13:43.979+00"""
"Magasin Exercice,""bio"",""3760266120252"",""PLAISIR PU COC BIO 2X90G"",""2020-07-25 04:14:40.278+00"""
"Magasin Exercice,""bio"",""3661344117303"",""L2V FONDA CAFE BIO 4X125G"",""2020-07-25 04:16:11.229+00"""
"Magasin Exercice,""bio"",""3560070966066"",""MDD B.PETIT MUNSTER 220G"",""2020-07-25 04:22:36.708+00"""
"Magasin Exercice,""bio"",""3090291122106"",""180G LE VIEUX PANE BIO"",""2020-07-25 04:46:10.357+00"""
"Magasin Exercice,""bio"",""3176582044668"",""240G CAMEMBERT CDL BIO"",""2020-07-25 04:42:59.638+00"""
"Magasin Exercice,""bio"",""3560070966127"",""ST MARCELLIN IGP BIO 80G"",""2020-07-25 04:46:41.298+00"""
"Magasin Exercice,""bio expérience"",""3560070781256"",""180G X4 KNACKS MDD BIO"",""2020-08-06 04:50:19.785+00"""
"Magasin Exercice,""bio"",""3560070512508"",""180G DBLE CREME O MDD BIO"",""2020-07-25 04:45:04.631+00"""
"Magasin Exercice,""bio expérience"",""3560070538300"",""MDD PATE FEUILL. BIO 230G"",""2020-08-06 04:51:32.745+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220630778"",""YT BRASSE VAN CHEV 4X100G"",""2020-08-06 09:08:57.393+00"""
"Magasin Exercice,""bio expérience"",""3100080001069"",""QUENELLES BIO X4 NATURE"",""2020-08-06 04:51:47.226+00"""
"Magasin Exercice,""bio expérience"",""3175681104419"",""FALAFELS EPINARD&EPI BIO"",""2020-08-06 04:53:06.099+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220082089"",""SOJASUN ABRICOT-GOYAVE X4"",""2020-08-06 09:09:12.089+00"""
"Magasin Exercice,""bio expérience"",""3245413942876"",""MDD BIO RAVIOLI EMME.250G"",""2020-08-06 04:54:05.774+00"""
"Magasin Exercice,""bio expérience"",""3266140058722"",""S.J RAVIOL.A POEL.BIO TOM"",""2020-08-06 04:54:30.716+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220083758"",""SOJASUN MAND CITR.VT  X4"",""2020-08-06 09:09:26.608+00"""
"Magasin Exercice,""bio expérience"",""3760018881035"",""C.BIO TABOULE ORIENT.160G"",""2020-08-06 04:56:43.05+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3560071085629"",""YAOURT CHEVRE VANI 4X115G"",""2020-08-06 09:10:06.257+00"""
"Magasin Exercice,""bio expérience"",""3083681121155"",""200G CAROTTES RAPEES BIO"",""2020-08-06 04:56:54.892+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249100014"",""YAOUR.GRECQ.PUR BREBIS X2"",""2020-08-06 09:10:40.604+00"""
"Magasin Exercice,""bio expérience"",""3083681121216"",""200G COLESLAW BIO BONDUEL"",""2020-08-06 04:57:11.277+00"""
"Magasin Exercice,""bio expérience"",""3760018882919"",""C.BIO TABOULE ORIENT.400G"",""2020-08-06 04:57:26.91+00"""
"Magasin Exercice,""bio expérience"",""3483190001427"",""SCISSE MONTBELIARD BIO X2"",""2020-08-06 04:57:59.3+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230052955"",""VEGETAL, MYRTILLE X4"",""2020-08-06 09:11:07.532+00"""
"Magasin Exercice,""bio expérience"",""3483190000291"",""BOUDIN NR OIGNONS BIO X2"",""2020-08-06 04:58:59.296+00"""
"Magasin Exercice,""bio expérience"",""3483190091510"",""BOUDINS NRS AU POM X2 BIO"",""2020-08-06 04:59:27.994+00"""
"Magasin Exercice,""bio expérience"",""3483190000420"",""220G BOUDIN BLANC BIO"",""2020-08-06 04:59:52.119+00"""
"Magasin Exercice,""bio expérience"",""3175681264458"",""160G GALETTE FONDANTE TMT"",""2020-08-06 05:01:19.908+00"""
"Magasin Exercice,""oeuf bio"",""3760150111120"",""10 OEUFS BIO LUSTUCRU TC"",""2020-08-06 05:01:50.127+00"""
"Magasin Exercice,""oeuf bio"",""3282071680016"",""12 OEUFS BIO MATINES TOUS"",""2020-08-06 05:02:15.617+00"""
"Magasin Exercice,""uf blanc"",""3033491579714"",""4X125G VELOUTE  FRUIX FRA"",""2020-08-05 09:17:07.632+00"""
"Magasin Exercice,""bio"",""3560070395699"",""2X60G CROTTIN CHV MDD BIO"",""2020-08-06 04:48:07.464+00"""
"Magasin Exercice,""oeuf bio"",""3245412846991"",""X10 OEUFS BIO MDD"",""2020-08-06 05:02:45.193+00"""
"Magasin Exercice,""bio"",""3608580013136"",""4X90G POM FRAIS BIO SRP A"",""2020-08-06 04:35:21.068+00"""
"Magasin Exercice,""Halal & Casher"",""3286952309027"",""GT MAXI X8 DELICE POULET"",""2020-08-06 05:17:59.721+00"""
"Magasin Exercice,""Halal & Casher"",""3459860002902"",""SEC BOEUF/VOLAIL TRANC 15"",""2020-08-06 05:18:35.985+00"""
"Magasin Exercice,""Halal & Casher"",""3459860005132"",""PASTRAMI DE BOEUF 100G"",""2020-08-06 05:18:52.668+00"""
"Magasin Exercice,""Halal & Casher"",""3760238430747"",""PATE FOIE VOLAILLE 200G"",""2020-08-06 05:19:30.871+00"""
"Magasin Exercice,""bio"",""3760266120047"",""2X100G SPE LAIT COCO/FRAM"",""2020-08-06 04:35:56.896+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003478"",""BACON DINDE A POELER 8TR"",""2020-08-06 05:20:14.098+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004178"",""ID MORTADELICE AU FROMAGE"",""2020-08-06 05:21:34.379+00"""
"Magasin Exercice,""bio"",""3760266120238"",""BRASSE COCO BANANE BIO"",""2020-08-06 04:36:12.496+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003454"",""DELICE BOEUF TRANCHE 4TR"",""2020-08-06 05:22:08.594+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004680"",""ISLA SAUCISSON POULET"",""2020-08-06 05:23:37.82+00"""
"Magasin Exercice,""bio"",""3760266120245"",""BRASSE COC VAN BIO 2X100G"",""2020-08-06 04:37:19.582+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004536"",""DELICE DE POULET TANDOORI"",""2020-08-06 05:23:54.952+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004154"",""ISLA DELICE D PLT/4 TRNCH"",""2020-08-06 05:24:14.271+00"""
"Magasin Exercice,""bio"",""3760266120221"",""BRASS CO MANG PASS 2X100G"",""2020-08-06 04:37:32.846+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003805"",""DELICE DE PLT DORE AU FR"",""2020-08-06 05:24:28.89+00"""
"Magasin Exercice,""Halal & Casher"",""3512690002181"",""I.D BOX PENNE CARBO HALAL"",""2020-08-06 05:24:52.421+00"""
"Magasin Exercice,""bio"",""3273220541265"",""VRAI YT BIO CHEV ABR2X115"",""2020-08-06 04:37:47.788+00"""
"Magasin Exercice,""Halal & Casher"",""3095752125016"",""MOUSSE FOIE VOLAILL HALAL"",""2020-08-06 05:25:05.094+00"""
"Magasin Exercice,""Halal & Casher"",""3436590082015"",""CHEESEBURGER HALAL 125G"",""2020-08-06 05:26:43.296+00"""
"Magasin Exercice,""bio"",""3560071182656"",""2X140G SEMOULE NAT BREBIS"",""2020-08-06 04:38:05.397+00"""
"Magasin Exercice,""Halal & Casher"",""3700141400666"",""SAUCISSON SEC VOL.BF."",""2020-08-06 05:34:42.09+00"""
"Magasin Exercice,""bio"",""3560070931019"",""FROM.FRAIS PULPES FRT BIO"",""2020-08-06 04:38:23.074+00"""
"Magasin Exercice,""Halal & Casher"",""4018342155698"",""AL SCISSON FOIE VOLA 200G"",""2020-08-06 05:35:16.857+00"""
"Magasin Exercice,""bio"",""3560071237325"",""4X95G CR.DESS CARAMEL MDD"",""2020-08-06 04:38:51.719+00"""
"Magasin Exercice,""Halal & Casher"",""3512690005052"",""SALAMI DE DINDE 12 TRANCH"",""2020-08-06 05:35:21.677+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004406"",""BOX MACARONI RACLET 300G"",""2020-08-06 05:53:26.273+00"""
"Magasin Exercice,""bio"",""3661344117297"",""L2V FONDA CHOC BIO 4X125G"",""2020-08-06 04:39:25.112+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004031"",""ISLA DELICE BOEUF TRANCHE"",""2020-08-06 05:54:35.32+00"""
"Magasin Exercice,""viennoiserie"",""3760049798272"",""240G 6 CROISSANTS BIO LA"",""2020-08-06 06:55:18.118+00"""
"Magasin Exercice,""bio"",""3560070436217"",""RIZ LAIT 4X100G MDD BIO"",""2020-08-06 04:39:55.165+00"""
"Magasin Exercice,""viennoiserie"",""3560071232719"",""500G PAIN MIE FAR COMP CR"",""2020-08-06 06:55:31.022+00"""
"Magasin Exercice,""bio"",""3560071240783"",""4X95G SEMOULE AU LAIT MDD"",""2020-08-06 04:41:09.717+00"""
"Magasin Exercice,""bio expérience"",""3266980008123"",""180G CROQUE FROMAGE BIO L"",""2020-08-06 04:52:07.596+00"""
"Magasin Exercice,""bio"",""3273220530382"",""VRAI YRT NAT 0 BIO 8X125G"",""2020-08-06 04:44:27.115+00"""
"Magasin Exercice,""bio"",""3429330539122"",""VRAI FLAN CARAMEL BIO X4"",""2020-08-06 04:41:38.031+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330003403"",""JACQUET MAXI NATURE 550G"",""2020-08-06 08:40:15.807+00"""
"Magasin Exercice,""bio"",""3560070716807"",""2X150G YAOURT GRECQ.MDD B"",""2020-08-06 04:41:54.224+00"""
"Magasin Exercice,""bio"",""3523230049689"",""LES300BIO FR B FRU 12X50G"",""2020-08-06 04:42:47.551+00"""
"Magasin Exercice,""bio"",""3523230052986"",""300 BIO YAOURT BRASSE CIT"",""2020-08-06 04:43:19.51+00"""
"Magasin Exercice,""bio"",""3523230050104"",""4X125G YRT BR BIO NA LES"",""2020-08-06 04:44:01.696+00"""
"Magasin Exercice,""bio"",""3560071048785"",""200G BRIE LAIT VACHE MDD"",""2020-08-06 04:45:02.33+00"""
"Magasin Exercice,""bio"",""3176582044675"",""340G COULOMMIER CDL BIO"",""2020-08-06 04:45:39.731+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560071097936"",""MAXI PAIN BURG.RUST.X4"",""2020-08-06 08:40:22.128+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245412694455"",""MDD MUFFINS NATURE 250G"",""2020-08-06 08:40:58.112+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070433063"",""500G 21T PDM SS CROUTE CR"",""2020-08-06 08:41:11.98+00"""
"Magasin Exercice,""bio"",""3760056265224"",""CASA AZZU MOZZA BIO 100G"",""2020-08-06 04:46:03.046+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049796759"",""BLG 6 BAG.VIEN.NAT.510G"",""2020-08-06 08:41:26.137+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245413824837"",""MDD PAIN DE MIE CPLT 500G"",""2020-08-06 08:41:40.39+00"""
"Magasin Exercice,""bio"",""8002503404714"",""125G MOZZA DI BUFALA BIO"",""2020-08-06 04:46:13.142+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330071129"",""450G  PETITE TRA NATU SSA"",""2020-08-06 08:42:25.252+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330022428"",""JAC MAXI SSA COMPLET 550G"",""2020-08-06 08:43:12.624+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330001829"",""700G LORIGINAL NATURE 32"",""2020-08-06 08:43:27.159+00"""
"Magasin Exercice,""bio"",""3228024180028"",""250G CAM BIO PRESIDENT"",""2020-08-06 04:46:48.245+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245412567216"",""550G P.MIE SANDWICH COMPL"",""2020-08-06 08:43:50.259+00"""
"Magasin Exercice,""dessert viennois"",""3701239900259"",""RIZ AU LAIT NATURE 4X100G"",""2020-08-06 09:12:51.339+00"""
"Magasin Exercice,""bio"",""3560070541546"",""MDD BIO CHEV.FR.BIO 150G"",""2020-08-06 04:47:24.622+00"""
"Magasin Exercice,""dessert viennois"",""3184670006306"",""RIANS ONCTUEUX SPECULOS"",""2020-08-06 09:13:06.886+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330003458"",""MAXI JAC COMPLET 550G"",""2020-08-06 08:44:07.746+00"""
"Magasin Exercice,""dessert viennois"",""3456774797603"",""GMD CHEESECAKE CIT 2X100G"",""2020-08-06 09:13:22.367+00"""
"Magasin Exercice,""dessert viennois"",""3560070698295"",""MDD MOUSSE MARRON 4X73G"",""2020-08-06 09:13:36.116+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070344918"",""PP B. P.MIE SDW FROM.750G"",""2020-08-06 08:44:30.051+00"""
"Magasin Exercice,""dessert viennois"",""3245413812254"",""8X100G LIEGEOI.CHOC/CAF.C"",""2020-08-06 09:13:54.302+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049790252"",""500G PAIN MIE TOASTLIGNE"",""2020-08-06 08:45:02.12+00"""
"Magasin Exercice,""dessert viennois"",""3023290639221"",""NESTL MOUSS VIENN CHOCOX8"",""2020-08-06 09:14:04.865+00"""
"Magasin Exercice,""dessert viennois"",""3023290234518"",""4X57G FEUIL MOUSSE CHOCO"",""2020-08-06 09:14:19.736+00"""
"Magasin Exercice,""dessert viennois"",""3023290230183"",""4X59G SDM CHOC LAIT/BLC"",""2020-08-06 09:14:35.86+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228857000838"",""HARRYS AMS NATURE 550G"",""2020-08-06 08:45:18.29+00"""
"Magasin Exercice,""dessert viennois"",""3023290036686"",""LTR RIZ LAIT VANIL 4X115G"",""2020-08-06 09:14:50.619+00"""
"Magasin Exercice,""dessert viennois"",""3023290036655"",""LTR SEMOU LAIT VAN 4X115G"",""2020-08-06 09:15:04.276+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""5410126832570"",""GAUFRE LIEGE CHOCO LAIT 7"",""2020-08-06 08:45:59.375+00"""
"Magasin Exercice,""dessert viennois"",""5060023979177"",""CHEESECAKE SPECUL 2X80G"",""2020-08-06 09:15:38.906+00"""
"Magasin Exercice,""uf blanc"",""3033491096037"",""GERVAIS VANILLE 4X115G"",""2020-08-06 09:16:15.491+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3322680009966"",""8 CREPES WHAOU  CRAC 256G"",""2020-08-06 08:46:03.495+00"""
"Magasin Exercice,""uf blanc"",""3426327624007"",""YAOURT ABRICOT 2X125G"",""2020-08-06 09:16:41.082+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071130466"",""576G 18 CREPE FOURREE CHO"",""2020-08-06 08:46:06.493+00"""
"Magasin Exercice,""uf blanc"",""3045320517620"",""YAOURT VANILLE NATURELLE"",""2020-08-06 09:16:54.667+00"""
"Magasin Exercice,""uf blanc"",""3426327624106"",""YAOURT CITRON 2X125G"",""2020-08-06 09:17:04.613+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070954391"",""6PTS CHINOIS PEP.CHO.300G"",""2020-08-06 08:46:22.255+00"""
"Magasin Exercice,""uf blanc"",""3560071184155"",""4X125G YAOURT BIO ARO CIT"",""2020-08-06 09:17:49.231+00"""
"Magasin Exercice,""uf blanc"",""3456774845137"",""MN YRT GMD LITCHI ROSE 2X"",""2020-08-06 09:18:05.497+00"""
"Magasin Exercice,""uf blanc"",""3608580781882"",""BM YRT CONF.FRAISE X4"",""2020-08-06 09:18:20.421+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245413821614"",""525G 15 PAINS LAITMDD CLA"",""2020-08-06 08:46:55.624+00"""
"Magasin Exercice,""uf blanc"",""3560071003890"",""ECLAT DE LAIT NAT.8X125G"",""2020-08-06 09:19:49.66+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540000704"",""700G PAINS LAIT X20 PASQU"",""2020-08-06 08:47:03.289+00"""
"Magasin Exercice,""uf blanc"",""3023290234853"",""YRT VERRE VANILLE 4X125G"",""2020-08-06 09:19:57.375+00"""
"Magasin Exercice,""uf blanc"",""3177630361034"",""YAOURT GOUR.PECHE 2X150G"",""2020-08-06 09:20:29.059+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540002890"",""280G 8 PAINS AU LAIT BIO"",""2020-08-06 08:47:27.738+00"""
"Magasin Exercice,""uf blanc"",""3661344221772"",""LES 2 VACHES BIO MYRT. 4X"",""2020-08-06 09:20:51.842+00"""
"Magasin Exercice,""uf blanc"",""3329770071483"",""LIBERTE 115G X 2 - CARAME"",""2020-08-06 09:21:09.454+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540002937"",""450G TRESSEE TRANCHEE BIO"",""2020-08-06 08:48:03.27+00"""
"Magasin Exercice,""uf blanc"",""3023291122005"",""YAOURT A LA GRECQ.NAT.X4"",""2020-08-06 09:21:38.597+00"""
"Magasin Exercice,""uf blanc"",""3245412735530"",""MDD PV YRT LAIT ENT.NATUR"",""2020-08-06 09:21:57.808+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3587220001835"",""NATTE CHINOI.PEP.CHO.400G"",""2020-08-06 08:48:35.691+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3587228155363"",""400G 8 NAVETTE PEPIT.CHOC"",""2020-08-06 08:48:49.099+00"""
"Magasin Exercice,""uf blanc"",""3023290044490"",""YAOS NATURE CREATION"",""2020-08-06 09:22:05.727+00"""
"Magasin Exercice,""uf blanc"",""3453190000003"",""1KG YRT GREC VERITABLE LY"",""2020-08-06 09:22:27.335+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070383542"",""MDD MINI GACHE CARX CHOCO"",""2020-08-06 08:49:02.179+00"""
"Magasin Exercice,""uf blanc"",""3560070372591"",""MDD Y.BIO SAV VANILLE X12"",""2020-08-06 09:25:11.51+00"""
"Magasin Exercice,""uf blanc"",""3329770061507"",""PANIER NAT.S/FR PAN.X6"",""2020-08-06 09:25:25.937+00"""
"Magasin Exercice,""uf blanc"",""3560070535071"",""8X125G YAOURT FRTS RG MDD"",""2020-08-06 09:25:48.713+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491011993"",""DANETTE POP CHOCO 4X120G"",""2020-08-06 08:51:10.326+00"""
"Magasin Exercice,""uf blanc"",""3033490004637"",""DANONE VEL FRUIX FRAIS X4"",""2020-08-06 09:27:33.193+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3023292259014"",""VIENNOIS MOUSS.LIEG.CHOCO"",""2020-08-06 08:59:02.055+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070931521"",""4X120G CHOCOCOLOR BI-COMP"",""2020-08-06 08:51:48.411+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063242"",""YOP YAB CRAN FRAMB 1X850G"",""2020-08-06 08:59:38.313+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063204"",""YAB YOP FRAMBOISE 1X850G"",""2020-08-06 09:00:00.167+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770041219"",""YOPLAIT PETIT FILOUS PANA"",""2020-08-06 08:51:53.848+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3608580947325"",""KIDIFRUIT P/FRAISE 4X85G"",""2020-08-06 09:00:38.158+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491225284"",""12X50G DANONINO FRTS PANA"",""2020-08-06 08:52:32.539+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063181"",""YAB YOP FRAISE 1X850G"",""2020-08-06 09:01:06.936+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491314131"",""DANONINO 18 PAN OD"",""2020-08-06 08:54:58.894+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071186364"",""4X180G YAB CHOCOLAT MDD K"",""2020-08-06 08:55:11.066+00"""
"Magasin Exercice,""uf blanc"",""3033490004729"",""DANONE VEL FRUIX PEC X4"",""2020-08-06 09:27:46.347+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3608580959380"",""KIDIFRUIT P/NATURE 8X85G"",""2020-08-06 08:55:22.143+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071003746"",""MDD KI.YAB VANILLE 4X180G"",""2020-08-06 08:56:03.76+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770061170"",""6X180G PTI YOP FRAMB OD"",""2020-08-06 08:56:19.163+00"""
